0x7A;8;True;Spring ball on ground, facing left
0x7B;8;True;Spring ball on ground, moving right
0x7C;8;True;Spring ball on ground, moving left
0x7D;8;True;Spring ball falling, facing/moving right
0x7E;8;True;Spring ball falling, facing/moving left
0x7F;8;True;Spring ball jump in air, facing/moving right
0x80;8;True;Spring ball jump in air, facing/moving left
0x81;25;True;Screw attack right
0x82;25;True;Screw attack left
0x83;2;True;Walljump right
0x84;2;True;Walljump left
0x85;2;True;Crouching, facing right aiming up
0x86;2;True;Crouching, facing left aiming up
0x87;3;True;Turning from right to left while falling
0x88;3;True;Turning from left to right while falling
0x89;1;True;Ran into a wall on right (facing right)
0x8A;1;True;Ran into a wall on left (facing left)
0x8B;3;True;Turning around from right to left while aiming straight up while standing
0x8C;3;True;Turning around from left to right while aiming straight up while standing
0x8D;3;True;Turn around from right to left while aiming diagonal Down while standing
0x8E;3;True;Turn around from left to right while aiming diagonal Down while standing
0x8F;3;True;Turning around from right to left while aiming straight up in midair
0x90;3;True;Turning around from left to right while aiming straight up in midair
0x91;3;True;Turning around from right to left while aiming Down or diagonal Down in midair
0x92;3;True;Turning around from left to right while aiming Down or diagonal Down in midair
0x93;3;True;Turning around from right to left while aiming straight up while falling
0x94;3;True;Turning around from left to right while aiming straight up while falling
0x95;3;True;Turning around from right to left while aiming Down or diagonal Down while falling
0x96;3;True;Turning around from left to right while aiming Down or diagonal Down while falling
0x97;3;True;Turning around from right to left while aiming straight up while crouching
0x98;3;True;Turning around from left to right while aiming straight up while crouching
0x99;3;True;Turning around from right to left while aiming diagonal Down while crouching
0x9A;3;True;Turning around from left to right while aiming diagonal Down while crouching
0x9B;1;True;Facing forward, ala Elevator pose (Varia and/or Gravity Suit)
0x9C;3;True;Turning around from right to left while aiming diagonal up while standing
0x9D;3;True;Turning around from left to right while aiming diagonal up while standing
0x9E;3;True;Turning around from right to left while aiming diagonal up in midair
0x9F;3;True;Turning around from left to right while aiming diagonal up in midair
0xA0;3;True;Turning around from right to left while aiming diagonal up while falling
0xA1;3;True;Turning around from left to right while aiming diagonal up while falling
0xA2;3;True;Turn around from right to left while aiming diagonal up while crouching
0xA3;3;True;Turn around from left to right while aiming diagonal up while crouching
0xA4;2;True;Landing from normal jump, facing right
0xA5;2;True;Landing from normal jump, facing left
0xA6;2;True;Landing from spin jump, facing right
0xA7;2;True;Landing from spin jump, facing left
0xA8;2;False;Just standing, facing right. Unused? (Grapple movement)
0xA9;1;False;Just standing, facing left. Unused? (Grapple movement)
0xAA;1;False;Just standing, facing right aiming Downright. Unused? (Grapple movement)
0xAB;1;False;Just standing, facing left aiming Downleft. Unused? (Grapple movement)
0xAC;2;False;jumping, facing right, gun extended. Unused? (Grapple movement)
0xAD;2;False;jumping, facing left, gun extended. Unused? (Grapple movement)
0xAE;2;False;jumping, facing right, aiming Down. Unused? (Grapple movement)
0xAF;2;False;jumping, facing left, aiming Down. Unused? (Grapple movement)
0xB0;2;False;jumping, facing right, aiming Downright. Unused? (Grapple movement)
0xB1;2;False;jumping, facing left, aiming Downleft. Unused? (Grapple movement)
0xB2;66;True;Grapple, facing clockwise
0xB3;66;True;Grapple, facing counterclockwise
0xB4;1;False;Crouching, facing right. Unused? (Grapple movement)
0xB5;1;False;Crouching, facing left. Unused? (Grapple movement)
0xB6;1;False;Crouching, facing right, aiming Downright. Unused? (Grapple movement)
0xB7;1;False;Crouching, facing left, aiming Downleft. Unused? (Grapple movement)
0xB8;1;True;Grapple, attached to a wall on right, facing left
0xB9;1;True;Grapple, attached to a wall on left, facing right
0xBA;1;True;Grabbed by Draygon, facing left, not moving
0xBB;1;True;Grabbed by Draygon, facing left aiming upleft, not moving
0xBC;1;True;Grabbed by Draygon, facing left and firing
0xBD;1;True;Grabbed by Draygon, facing left aiming Downleft, not moving
0xBE;6;True;Grabbed by Draygon, facing left, moving
0xBF;3;True;jump/Turn right to left while moonwalking.
0xC0;3;True;jump/Turn left to right while moonwalking.
0xC1;3;True;jump/Turn right to left while moonwalking and aiming diagonal up.
0xC2;3;True;jump/Turn left to right while moonwalking and aiming diagonal up.
0xC3;3;True;jump/Turn right to left while moonwalking and aiming diagonal Down.
0xC4;3;True;jump/Turn left to right while moonwalking and aiming diagonal Down.
0xC5;8;False;Morph ball, facing right. Unused? (Grabbed by Draygon movement)
0xC6;3;False;Morph ball, facing left. Unused? (Grabbed by Draygon movement)
0xC7;6;True;Super jump windup, facing right
0xC8;6;True;Super jump windup, facing left
0xC9;1;True;Horizontal super jump, right
0xCA;1;True;Horizontal super jump, left
0xCB;1;True;Vertical super jump, facing right
0xCC;1;True;Vertical super jump, facing left
0xCD;1;True;Diagonal super jump, right
0xCE;1;True;Diagonal super jump, left
0xCF;1;True;Samus ran right into a wall, is still holding right and is now aiming diagonal up
0xD0;1;True;Samus ran left into a wall, is still holding left and is now aiming diagonal up
0xD1;1;True;Samus ran right into a wall, is still holding right and is now aiming diagonal Down
0xD2;1;True;Samus ran left into a wall, is still holding left and is now aiming diagonal Down
0xD3;4;True;Crystal flash, facing right
0xD4;4;True;Crystal flash, facing left
0xD5;5;True;X-raying right, standing
0xD6;5;True;X-raying left, standing
0xD7;6;True;Crystal flash ending, facing right
0xD8;6;True;Crystal flash ending, facing left
0xD9;5;True;X-raying right, crouching
0xDA;5;True;X-raying left, crouching
0xDB;3;False;Standing transition to morphball, facing right? Unused?
0xDC;3;False;Standing transition to morphball, facing left? Unused?
0xDD;3;False;Morphball transition to standing, facing right? Unused?
0xDE;3;False;Morphball transition to standing, facing left? Unused?
0xDF;8;False;Samus is facing left as a morphball. Unused? (Grabbed by Draygon movement)
0xE0;2;True;Landing from normal jump, facing right and aiming up
0xE1;2;True;Landing from normal jump, facing left and aiming up
0xE2;2;True;Landing from normal jump, facing right and aiming upright
0xE3;2;True;Landing from normal jump, facing left and aiming upleft
0xE4;2;True;Landing from normal jump, facing right and aiming Downright
0xE5;2;True;Landing from normal jump, facing left and aiming Downleft
0xE6;2;True;Landing from normal jump, facing right, firing
0xE7;2;True;Landing from normal jump, facing left, firing
0xE8;4;True;Samus exhausted(Metroid drain, MB attack), facing right
0xE9;3;True;Samus exhausted(Metroid drain, MB attack), facing left
0xEA;4;True;Samus exhausted, looking up to watch Metroid attack MB, facing right
0xEB;4;True;Samus exhausted, looking up to watch Metroid attack MB, facing left
0xEC;1;True;Grabbed by Draygon, facing right. Not moving
0xED;1;True;Grabbed by Draygon, facing right aiming upright. Not moving
0xEE;1;True;Grabbed by Draygon, facing right and firing.
0xEF;1;True;Grabbed by Draygon, facing right aiming Downright. Not moving
0xF0;6;True;Grabbed by Draygon, facing right. Moving
0xF1;1;True;Crouch transition, facing right and aiming up
0xF2;1;True;Crouch transition, facing left and aiming up
0xF3;1;True;Crouch transition, facing right and aiming upright
0xF4;1;True;Crouch transition, facing left and aiming upleft
0xF5;1;True;Crouch transition, facing right and aiming Downright
0xF6;1;True;Crouch transition, facing left and aiming Downleft
0xF7;1;True;Crouching to standing, facing right and aiming up
0xF8;1;True;Crouching to standing, facing left and aiming up
0xF9;1;True;Crouching to standing, facing right and aiming upright
0xFA;1;True;Crouching to standing, facing left and aiming upleft
0xFB;1;True;Crouching to standing, facing right and aiming Downright
0xFC;1;True;Crouching to standing, facing left and aiming Downleft
